lineItem/LineItemDescription,lineItem/UsageStartDate,lineItem/UsageEndDate,bill/PayerAccountId,lineItem/UsageAccountId,bill/BillingEntity,lineItem/UnblendedCost,pricing/publicOnDemandCost,lineItem/CurrencyCode,lineItem/ResourceId,product/ProductName,resourceTags/user:Environment
USE1-DataTransfer-Out-Bytes,2026-06-03T09:00:00Z,2026-06-03T10:00:00Z,123456789012,234567890123,AWS,5.321093,6.644485,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00031,Amazon Simple Storage Service,development
USE1-LCUUsage,2026-06-03T10:00:00Z,2026-06-03T11:00:00Z,123456789012,567890123456,AWS,1.223172,1.593559,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00047,Amazon Elastic Load Balancing,development
USE1-Requests-HTTPS-Proxy,2026-06-03T10:00:00Z,2026-06-03T11:00:00Z,123456789012,678901234567,AWS Marketplace,1.148748,1.50731,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00026,Amazon CloudFront,development
USE1-Requests-Tier1,2026-06-03T10:00:00Z,2026-06-03T11:00:00Z,123456789012,678901234567,AWS,1.015937,1.117579,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00031,Amazon Simple Storage Service,production
USE1-Requests-HTTPS-Proxy,2026-06-03T11:00:00Z,2026-06-03T12:00:00Z,123456789012,345678901234,AWS,0.517185,0.684556,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00010,Amazon CloudFront,production
USE1-LoadBalancerUsage,2026-06-03T12:00:00Z,2026-06-03T13:00:00Z,123456789012,567890123456,AWS Marketplace,0.337871,0.338126,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00003,Amazon Elastic Load Balancing,qa
USE1-Requests-Tier1,2026-06-03T12:00:00Z,2026-06-03T13:00:00Z,123456789012,567890123456,AWS,11.909842,15.524082,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00008,Amazon Simple Storage Service,staging
USE1-DataTransfer-Out-Bytes,2026-06-03T13:00:00Z,2026-06-03T14:00:00Z,123456789012,345678901234,AWS,1.851024,1.871833,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00033,Amazon CloudFront,production
USE1-TimedStorage-ByteHrs,2026-06-03T13:00:00Z,2026-06-03T14:00:00Z,123456789012,567890123456,AWS,2.550493,3.149029,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00035,Amazon Simple Storage Service,qa
USE1-EBS:VolumeUsage.gp3,2026-06-03T13:00:00Z,2026-06-03T14:00:00Z,123456789012,567890123456,AWS,1.332475,1.518274,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00039,Amazon Elastic Compute Cloud,development
Support Fee,2026-06-03T14:00:00Z,2026-06-03T15:00:00Z,123456789012,456789012345,AWS,118.234391,141.123668,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00020,AWS Support (Business),staging
Support Fee,2026-06-03T14:00:00Z,2026-06-03T15:00:00Z,123456789012,678901234567,AWS,295.871037,380.620877,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00008,AWS Support (Business),qa
USE1-WriteCapacityUnit-Hrs,2026-06-03T14:00:00Z,2026-06-03T15:00:00Z,123456789012,456789012345,AWS,0.161712,0.164266,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00019,Amazon DynamoDB,
USE1-Requests-HTTPS-Proxy,2026-06-03T14:00:00Z,2026-06-03T15:00:00Z,123456789012,234567890123,AWS,2.097039,2.718925,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00002,Amazon CloudFront,qa
USE1-DataTransfer-Out-Bytes,2026-06-03T15:00:00Z,2026-06-03T16:00:00Z,123456789012,567890123456,AWS,4.215339,4.748674,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00033,Amazon Elastic Compute Cloud,production
Support Fee,2026-06-03T15:00:00Z,2026-06-03T16:00:00Z,123456789012,234567890123,AWS,154.461489,161.49291,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00019,AWS Support (Business),
USE1-InstanceUsage:db.t3.medium,2026-06-03T15:00:00Z,2026-06-03T16:00:00Z,123456789012,234567890123,AWS,5.655013,7.599764,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00006,Amazon Relational Database Service,development
USE1-Request,2026-06-03T16:00:00Z,2026-06-03T17:00:00Z,123456789012,456789012345,AWS,1.847556,2.36455,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00010,AWS Lambda,staging
Refund - USE1-TimedStorage-ByteHrs,2026-06-03T16:00:00Z,2026-06-03T17:00:00Z,123456789012,456789012345,AWS,-4.224734,-4.3698627,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00031,Amazon DynamoDB,production
Support Fee,2026-06-03T17:00:00Z,2026-06-03T18:00:00Z,123456789012,456789012345,AWS,225.535346,292.313756,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00017,AWS Support (Business),staging
USE1-TimedStorage-ByteHrs,2026-06-03T17:00:00Z,2026-06-03T18:00:00Z,123456789012,678901234567,AWS,6.357734,7.982981,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00042,Amazon Simple Storage Service,
USE1-DataTransfer-Out-Bytes,2026-06-03T17:00:00Z,2026-06-03T18:00:00Z,123456789012,567890123456,AWS,0.709514,0.778173,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00015,Amazon CloudFront,development
USE1-BoxUsage:c5.xlarge,2026-06-03T17:00:00Z,2026-06-03T18:00:00Z,123456789012,345678901234,AWS,2.759011,3.462165,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00024,Amazon Elastic Compute Cloud,qa
USE1-DataTransfer-Out-Bytes,2026-06-03T18:00:00Z,2026-06-03T19:00:00Z,123456789012,678901234567,AWS,3.5147,3.680211,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00018,Amazon Simple Storage Service,
Support Fee,2026-06-03T18:00:00Z,2026-06-03T19:00:00Z,123456789012,345678901234,AWS,290.106902,320.385588,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00010,AWS Support (Business),
USE1-LCUUsage,2026-06-03T18:00:00Z,2026-06-03T19:00:00Z,123456789012,234567890123,AWS,0.918875,1.031901,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00024,Amazon Elastic Load Balancing,development
USE1-DataTransfer-Out-Bytes,2026-06-03T19:00:00Z,2026-06-03T20:00:00Z,123456789012,345678901234,AWS,1.413831,1.664614,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00003,Amazon Elastic Compute Cloud,
USE1-StorageUsage,2026-06-03T19:00:00Z,2026-06-03T20:00:00Z,123456789012,678901234567,AWS,2.42503,2.936082,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00022,Amazon Relational Database Service,qa
USE1-LoadBalancerUsage,2026-06-03T20:00:00Z,2026-06-03T21:00:00Z,123456789012,234567890123,AWS,0.030067,0.036421,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00037,Amazon Elastic Load Balancing,staging
USE1-LoadBalancerUsage,2026-06-03T20:00:00Z,2026-06-03T21:00:00Z,123456789012,345678901234,AWS Marketplace,0.471311,0.577736,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00003,Amazon Elastic Load Balancing,production
USE1-Requests-Tier2,2026-06-03T20:00:00Z,2026-06-03T21:00:00Z,123456789012,456789012345,AWS,6.797573,8.061053,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00030,Amazon Simple Storage Service,production
Support Fee,2026-06-03T21:00:00Z,2026-06-03T22:00:00Z,123456789012,234567890123,AWS,92.195627,112.051088,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00039,AWS Support (Business),
USE1-LCUUsage,2026-06-03T21:00:00Z,2026-06-03T22:00:00Z,123456789012,567890123456,AWS,0.184366,0.226762,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00034,Amazon Elastic Load Balancing,qa
USE1-TimedStorage-ByteHrs,2026-06-03T21:00:00Z,2026-06-03T22:00:00Z,123456789012,678901234567,AWS Marketplace,0.166507,0.17908,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00010,Amazon Simple Storage Service,qa
Support Fee,2026-06-03T21:00:00Z,2026-06-03T22:00:00Z,123456789012,345678901234,AWS,250.437652,251.23893,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00006,AWS Support (Business),
USE1-Requests-HTTPS-Proxy,2026-06-03T21:00:00Z,2026-06-03T22:00:00Z,123456789012,456789012345,AWS,1.832767,1.934031,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00039,Amazon CloudFront,staging
USE1-TimedStorage-ByteHrs,2026-06-03T22:00:00Z,2026-06-03T23:00:00Z,123456789012,567890123456,AWS,11.735836,13.923949,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00001,Amazon Simple Storage Service,
USE1-LoadBalancerUsage,2026-06-03T22:00:00Z,2026-06-03T23:00:00Z,123456789012,678901234567,AWS,0.46902,0.581369,USD,arn:aws:elastic-load-balancing:us-east-1:678901234567:resource/res-00001,Amazon Elastic Load Balancing,production
USE1-Lambda-GB-Second,2026-06-03T23:00:00Z,2026-06-04T00:00:00Z,123456789012,567890123456,AWS,3.036403,4.014944,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00001,AWS Lambda,production
USE1-LCUUsage,2026-06-03T23:00:00Z,2026-06-04T00:00:00Z,123456789012,567890123456,AWS,1.040041,1.041245,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00022,Amazon Elastic Load Balancing,qa
USE1-InstanceUsage:db.r5.large,2026-06-03T23:00:00Z,2026-06-04T00:00:00Z,123456789012,567890123456,AWS,0.096462,0.097553,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00035,Amazon Relational Database Service,qa
USE1-BoxUsage:c5.xlarge,2026-06-03T23:00:00Z,2026-06-04T00:00:00Z,123456789012,234567890123,AWS,2.125122,2.742359,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00020,Amazon Elastic Compute Cloud,development
USE1-TimedStorage-ByteHrs,2026-06-03T23:00:00Z,2026-06-04T00:00:00Z,123456789012,345678901234,AWS,0.256993,0.277492,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00002,Amazon DynamoDB,staging
USE1-Request,2026-06-04T00:00:00Z,2026-06-04T01:00:00Z,123456789012,234567890123,AWS,2.26512,2.311795,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00002,AWS Lambda,development
USE1-StorageUsage,2026-06-04T01:00:00Z,2026-06-04T02:00:00Z,123456789012,345678901234,AWS,0.452557,0.578105,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00005,Amazon Relational Database Service,development
USE1-BoxUsage:c5.xlarge,2026-06-04T03:00:00Z,2026-06-04T04:00:00Z,123456789012,678901234567,AWS,1.410627,1.633746,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00005,Amazon Elastic Compute Cloud,production
USE1-DataTransfer-Out-Bytes,2026-06-04T03:00:00Z,2026-06-04T04:00:00Z,123456789012,567890123456,AWS,6.924677,8.588385,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00002,Amazon Simple Storage Service,development
USE1-BoxUsage:m5.large,2026-06-04T04:00:00Z,2026-06-04T05:00:00Z,123456789012,567890123456,AWS,4.128139,4.412596,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00023,Amazon Elastic Compute Cloud,production
USE1-LCUUsage,2026-06-04T04:00:00Z,2026-06-04T05:00:00Z,123456789012,345678901234,AWS,1.435174,1.596232,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00011,Amazon Elastic Load Balancing,
USE1-LCUUsage,2026-06-04T04:00:00Z,2026-06-04T05:00:00Z,123456789012,234567890123,AWS,1.309882,1.438421,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00011,Amazon Elastic Load Balancing,staging
USE1-BackupUsage,2026-06-04T05:00:00Z,2026-06-04T06:00:00Z,123456789012,678901234567,AWS,1.390682,1.434752,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00039,Amazon Relational Database Service,qa
USE1-Lambda-GB-Second,2026-06-04T05:00:00Z,2026-06-04T06:00:00Z,123456789012,234567890123,AWS,2.854747,3.703622,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00013,AWS Lambda,
Support Fee,2026-06-04T06:00:00Z,2026-06-04T07:00:00Z,123456789012,567890123456,AWS,132.78247,176.664129,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00010,AWS Support (Business),
Refund - USE1-DataTransfer-Out-Bytes,2026-06-04T06:00:00Z,2026-06-04T07:00:00Z,123456789012,567890123456,AWS,-1.399671,-1.317564,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00017,Amazon Simple Storage Service,development
USE1-LoadBalancerUsage,2026-06-04T07:00:00Z,2026-06-04T08:00:00Z,123456789012,456789012345,AWS,1.705433,1.736585,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00030,Amazon Elastic Load Balancing,qa
USE1-Lambda-GB-Second,2026-06-04T07:00:00Z,2026-06-04T08:00:00Z,123456789012,567890123456,AWS,2.283372,2.470775,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00002,AWS Lambda,production
USE1-Requests-HTTPS-Proxy,2026-06-04T08:00:00Z,2026-06-04T09:00:00Z,123456789012,678901234567,AWS,1.101432,1.336615,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00016,Amazon CloudFront,production
USE1-Requests-HTTPS-Proxy,2026-06-04T08:00:00Z,2026-06-04T09:00:00Z,123456789012,678901234567,AWS Marketplace,1.855483,2.402418,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00031,Amazon CloudFront,development
USE1-Lambda-GB-Second,2026-06-04T08:00:00Z,2026-06-04T09:00:00Z,123456789012,456789012345,AWS,1.263434,1.641048,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00014,AWS Lambda,
USE1-StorageUsage,2026-06-04T08:00:00Z,2026-06-04T09:00:00Z,123456789012,345678901234,AWS,1.704059,1.711501,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00033,Amazon Relational Database Service,staging
USE1-Requests-HTTPS-Proxy,2026-06-04T09:00:00Z,2026-06-04T10:00:00Z,123456789012,234567890123,AWS,0.691992,0.763595,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00004,Amazon CloudFront,staging
USE1-Lambda-GB-Second,2026-06-04T10:00:00Z,2026-06-04T11:00:00Z,123456789012,678901234567,AWS,0.930637,0.941105,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00030,AWS Lambda,qa
USE1-Lambda-GB-Second,2026-06-04T10:00:00Z,2026-06-04T11:00:00Z,123456789012,234567890123,AWS,1.250245,1.328491,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00023,AWS Lambda,staging
USE1-Requests-HTTPS-Proxy,2026-06-04T11:00:00Z,2026-06-04T12:00:00Z,123456789012,456789012345,AWS Marketplace,0.990293,1.249907,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00002,Amazon CloudFront,staging
USE1-Request,2026-06-04T11:00:00Z,2026-06-04T12:00:00Z,123456789012,678901234567,AWS Marketplace,1.341578,1.615643,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00001,AWS Lambda,staging
USE1-Request,2026-06-04T11:00:00Z,2026-06-04T12:00:00Z,123456789012,456789012345,AWS,1.515479,1.576747,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00013,AWS Lambda,development
USE1-DataTransfer-Out-Bytes,2026-06-04T12:00:00Z,2026-06-04T13:00:00Z,123456789012,456789012345,AWS,1.963774,2.395025,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00038,Amazon CloudFront,production
USE1-BoxUsage:c5.xlarge,2026-06-04T12:00:00Z,2026-06-04T13:00:00Z,123456789012,567890123456,AWS,0.58816,0.603983,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00015,Amazon Elastic Compute Cloud,
USE1-InstanceUsage:db.r5.large,2026-06-04T12:00:00Z,2026-06-04T13:00:00Z,123456789012,456789012345,AWS,3.262019,4.11295,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00012,Amazon Relational Database Service,qa
USE1-LCUUsage,2026-06-04T12:00:00Z,2026-06-04T13:00:00Z,123456789012,345678901234,AWS,1.087294,1.390169,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00008,Amazon Elastic Load Balancing,staging
USE1-EBS:VolumeUsage.gp3,2026-06-04T13:00:00Z,2026-06-04T14:00:00Z,123456789012,567890123456,AWS,3.419685,4.522658,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00027,Amazon Elastic Compute Cloud,staging
Support Fee,2026-06-04T14:00:00Z,2026-06-04T15:00:00Z,123456789012,345678901234,AWS,191.894968,200.361205,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00037,AWS Support (Business),development
USE1-DataTransfer-Out-Bytes,2026-06-04T14:00:00Z,2026-06-04T15:00:00Z,123456789012,345678901234,AWS,0.623126,0.736278,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00028,Amazon CloudFront,
USE1-DataTransfer-Out-Bytes,2026-06-04T15:00:00Z,2026-06-04T16:00:00Z,123456789012,345678901234,AWS,1.101275,1.257931,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00001,Amazon Elastic Compute Cloud,qa
Support Fee,2026-06-04T15:00:00Z,2026-06-04T16:00:00Z,123456789012,456789012345,AWS,83.641762,101.397575,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00010,AWS Support (Business),staging
USE1-LCUUsage,2026-06-04T15:00:00Z,2026-06-04T16:00:00Z,123456789012,456789012345,AWS,0.61545,0.655914,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00019,Amazon Elastic Load Balancing,staging
USE1-Request,2026-06-04T16:00:00Z,2026-06-04T17:00:00Z,123456789012,234567890123,AWS,2.740625,2.865234,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00021,AWS Lambda,
Support Fee,2026-06-04T16:00:00Z,2026-06-04T17:00:00Z,123456789012,345678901234,AWS,314.841602,330.270289,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00007,AWS Support (Business),development
USE1-Request,2026-06-04T16:00:00Z,2026-06-04T17:00:00Z,123456789012,345678901234,AWS,3.189815,4.060269,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00009,AWS Lambda,
USE1-InstanceUsage:db.r5.large,2026-06-04T16:00:00Z,2026-06-04T17:00:00Z,123456789012,456789012345,AWS,4.552631,4.758336,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00018,Amazon Relational Database Service,production
USE1-Requests-HTTPS-Proxy,2026-06-04T16:00:00Z,2026-06-04T17:00:00Z,123456789012,456789012345,AWS,1.163726,1.166972,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00012,Amazon CloudFront,development
USE1-ReadCapacityUnit-Hrs,2026-06-04T17:00:00Z,2026-06-04T18:00:00Z,123456789012,567890123456,AWS,1.597622,1.967802,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00012,Amazon DynamoDB,production
USE1-LoadBalancerUsage,2026-06-04T17:00:00Z,2026-06-04T18:00:00Z,123456789012,567890123456,AWS,1.54566,2.069092,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00013,Amazon Elastic Load Balancing,production
USE1-StorageUsage,2026-06-04T17:00:00Z,2026-06-04T18:00:00Z,123456789012,678901234567,AWS,3.417658,3.96169,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00029,Amazon Relational Database Service,production
USE1-InstanceUsage:db.r5.large,2026-06-04T18:00:00Z,2026-06-04T19:00:00Z,123456789012,567890123456,AWS,0.92349,1.063675,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00012,Amazon Relational Database Service,qa
Support Fee,2026-06-04T18:00:00Z,2026-06-04T19:00:00Z,123456789012,345678901234,AWS,74.994296,98.677252,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00030,AWS Support (Business),production
USE1-Requests-HTTPS-Proxy,2026-06-04T19:00:00Z,2026-06-04T20:00:00Z,123456789012,456789012345,AWS Marketplace,0.154026,0.192337,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00036,Amazon CloudFront,development
Support Fee,2026-06-04T19:00:00Z,2026-06-04T20:00:00Z,123456789012,234567890123,AWS,130.330858,134.576059,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00006,AWS Support (Business),qa
USE1-LoadBalancerUsage,2026-06-04T20:00:00Z,2026-06-04T21:00:00Z,123456789012,234567890123,AWS,0.371277,0.382507,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00038,Amazon Elastic Load Balancing,production
USE1-Request,2026-06-04T20:00:00Z,2026-06-04T21:00:00Z,123456789012,234567890123,AWS,1.758742,2.205724,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00014,AWS Lambda,development
USE1-Requests-Tier2,2026-06-04T20:00:00Z,2026-06-04T21:00:00Z,123456789012,567890123456,AWS,2.857684,2.979984,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00020,Amazon Simple Storage Service,
USE1-BackupUsage,2026-06-04T21:00:00Z,2026-06-04T22:00:00Z,123456789012,567890123456,AWS,3.22257,3.683146,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00003,Amazon Relational Database Service,staging
